time P_1 P_2 P_{tot}
3.670009999999999994e+00 -7.592236561432035014e-02 7.592236561432035014e-02 0.000000000000000000e+00
3.680009999999999781e+00 -7.546819528719987680e-02 7.546819528719987680e-02 0.000000000000000000e+00
3.690010000000000012e+00 -7.501674182467443774e-02 7.501674182491940845e-02 0.000000000000000000e+00
3.700009999999999799e+00 -7.456798897612712529e-02 7.456798897612712529e-02 0.000000000000000000e+00
3.710010000000000030e+00 -7.412192058580263643e-02 7.412192058580263643e-02 0.000000000000000000e+00
3.720009999999999817e+00 -7.367852059423912747e-02 7.367852059423912747e-02 0.000000000000000000e+00
3.730010000000000048e+00 -7.323777303615795764e-02 7.323777303615795764e-02 0.000000000000000000e+00
3.740009999999999835e+00 -7.279966204695140219e-02 7.279966204695140219e-02 0.000000000000000000e+00
3.750010000000000066e+00 -7.236417185304676314e-02 7.236417185280612230e-02 0.000000000000000000e+00
3.760009999999999852e+00 -7.193128677634942625e-02 7.193128677610956256e-02 0.000000000000000000e+00
3.770010000000000083e+00 -7.150099123273999380e-02 7.150099123250082400e-02 0.000000000000000000e+00
3.780009999999999870e+00 -7.107326972975687440e-02 7.107326972951842625e-02 0.000000000000000000e+00
3.790010000000000101e+00 -7.064810687239665710e-02 7.064810687215890284e-02 0.000000000000000000e+00
3.800009999999999888e+00 -7.022548735908579198e-02 7.022548735884875937e-02 0.000000000000000000e+00
3.810010000000000119e+00 -6.980539597263631102e-02 6.980539597240000005e-02 0.000000000000000000e+00
3.820009999999999906e+00 -6.938781758938131206e-02 6.938781758938131206e-02 0.000000000000000000e+00
3.830010000000000137e+00 -6.897273717698262918e-02 6.897273717698262918e-02 0.000000000000000000e+00
3.840009999999999923e+00 -6.856013979273935244e-02 6.856013979273935244e-02 0.000000000000000000e+00
3.850010000000000154e+00 -6.815001058472210105e-02 6.815001058495558095e-02 0.000000000000000000e+00
3.860009999999999941e+00 -6.774233478333556435e-02 6.774233478356835036e-02 0.000000000000000000e+00
3.870010000000000172e+00 -6.733709770892494506e-02 6.733709770938915706e-02 0.000000000000000000e+00
3.880009999999999959e+00 -6.693428477565320500e-02 6.693428477611602923e-02 0.000000000000000000e+00
3.890010000000000190e+00 -6.653388148203621955e-02 6.653388148272836033e-02 0.000000000000000000e+00
3.900009999999999977e+00 -6.613587341210669379e-02 6.613587341279678067e-02 0.000000000000000000e+00
3.910010000000000208e+00 -6.574024623643651144e-02 6.574024623712448889e-02 0.000000000000000000e+00
3.920009999999999994e+00 -6.534698571107672160e-02 6.534698571153399471e-02 0.000000000000000000e+00
3.930009999999999781e+00 -6.495607768608462063e-02 6.495607768654053371e-02 0.000000000000000000e+00
3.940010000000000012e+00 -6.456750809173195105e-02 6.456750809218650411e-02 0.000000000000000000e+00
3.950009999999999799e+00 -6.418126293571682628e-02 6.418126293617001932e-02 0.000000000000000000e+00
3.960010000000000030e+00 -6.379732831420098504e-02 6.379732831420098504e-02 0.000000000000000000e+00
3.970009999999999817e+00 -6.341569040732740470e-02 6.341569040710216820e-02 0.000000000000000000e+00
3.980010000000000048e+00 -6.303633547638347323e-02 6.303633547593433251e-02 0.000000000000000000e+00
3.990009999999999835e+00 -6.265924986772578031e-02 6.265924986705409538e-02 0.000000000000000000e+00
4.000009999999999621e+00 -6.228441999665044332e-02 6.228441999575756033e-02 0.000000000000000000e+00
4.000009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.010010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.020010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.030009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.040009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.050010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.060010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.070009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.080009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.090010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.100010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.110009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.120009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.130010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.140010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.150009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.160009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.170010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.180010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.190010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.200009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.210009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.220010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.230010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.240009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.250009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.260010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.270010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.280009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.290009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.300010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.310010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.320009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.330009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.340010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.350010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.360009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.370009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.380010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.390010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.400009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.410009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.420010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.430010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.440010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.450009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.460009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.470010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.480010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.490009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.500009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.510010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.520010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.530009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.540009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.550010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.560010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.570009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.580009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.590010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.600010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.610009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.620009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.630010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.640010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.650009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.660009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.670010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.680010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.690010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.700009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.710009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.720010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.730010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.740009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.750009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.760010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.770010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.780009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.790009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.810010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.820009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.830009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.840010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.850010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.860009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.870009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.880010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.890010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.900009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.910009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.920010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.930010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.940010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.950009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.960009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.970010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.980010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.990009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.010010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.020010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.030009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.040009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.050010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.060010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.070009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.080009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.090010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.100010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.110009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.120009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.130010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.140010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.150009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.160009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.170010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.180010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.190010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.200009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.210009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.220010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.230010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.240009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.250009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.260010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.270010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.280009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.290009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.300010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.310010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.320009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.330009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.340010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.350010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.360009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.370009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.380010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.390010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.400009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.410009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.420010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.430010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.440010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.450009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.460009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.470010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.480010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.490009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.500009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.510010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.520010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.530009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.540009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.550010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.560010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.570009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.580009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.590010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.600010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.610009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.620009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.630010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.640010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.650009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.660009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.670010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.680010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.690010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.700009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.710009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.720010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.730010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.740009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.750009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.760010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.770010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.780009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.790009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.800010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.810010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.820009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.830009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.840010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.850010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.860009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.870009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.880010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.890010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.900009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.910009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.920010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.930010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.940010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.950009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.960009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.970010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.980010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.990009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.010010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.020010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.030009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.040009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.050010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.060010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.070009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.080009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.090010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.100010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.110009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.120009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.130010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.140010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.150009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.160009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.170010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.180010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.190010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.210009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.220010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.230010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.240009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.250009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.260010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.270010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.280009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.290009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.300010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.310010000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.320009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.330009999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.340010000000000367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.350010000000000154e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.360009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.370009999999999728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.380010000000000403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.390010000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.410009999999999764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.420010000000000439e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.430010000000000225e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.440010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.450009999999999799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.460009999999999586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.470010000000000261e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.480010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.490009999999999835e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.500009999999999621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.510010000000000296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.520010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.530009999999999870e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.540009999999999657e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.550010000000000332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
