time P_D P_L P_R P_V P_{tot}
2.210010000000000030e+00 0.000000000000000000e+00 9.766641992725404176e-02 7.926329271324106251e-01 -8.902993467243353054e-01 0.000000000000000000e+00
2.220009999999999817e+00 0.000000000000000000e+00 9.681317384060242337e-02 7.945777134997408231e-01 -8.913908866016567734e-01 0.000000000000000000e+00
2.230010000000000048e+00 0.000000000000000000e+00 9.596607023291385541e-02 7.965054963246532838e-01 -8.924715654684329813e-01 0.000000000000000000e+00
2.240009999999999835e+00 0.000000000000000000e+00 9.512509450572048664e-02 7.984163981400360655e-01 -8.935414913522434777e-01 0.000000000000000000e+00
2.250010000000000066e+00 0.000000000000000000e+00 9.429023129234685718e-02 8.003105411332789298e-01 -8.946007712003742895e-01 0.000000000000000000e+00
2.260009999999999852e+00 0.000000000000000000e+00 9.346146436929445023e-02 8.021880477511268426e-01 -8.956495110095785694e-01 0.000000000000000000e+00
2.270010000000000083e+00 0.000000000000000000e+00 9.263877681436637201e-02 8.040490399752876494e-01 -8.966878156903460573e-01 0.000000000000000000e+00
2.280009999999999870e+00 0.000000000000000000e+00 9.182215111401206831e-02 8.058936388675267404e-01 -8.977157890044612509e-01 0.000000000000000000e+00
2.290010000000000101e+00 0.000000000000000000e+00 9.101156901368047392e-02 8.077219654542807659e-01 -8.987335337540387492e-01 0.000000000000000000e+00
2.300009999999999888e+00 0.000000000000000000e+00 9.020701160723351708e-02 8.095341404043441269e-01 -8.997411517144222604e-01 0.000000000000000000e+00
2.310010000000000119e+00 0.000000000000000000e+00 8.940845935008942535e-02 8.113302840572713670e-01 -9.007387436546392401e-01 0.000000000000000000e+00
2.320009999999999906e+00 0.000000000000000000e+00 8.861589208446235544e-02 8.131105165401520951e-01 -9.017264093433856598e-01 0.000000000000000000e+00
2.330010000000000137e+00 0.000000000000000000e+00 8.782928906213510745e-02 8.148749573550474468e-01 -9.027042475768174423e-01 0.000000000000000000e+00
2.340009999999999923e+00 0.000000000000000000e+00 8.704862896062057209e-02 8.166237257217017209e-01 -9.036723561756777601e-01 0.000000000000000000e+00
2.350010000000000154e+00 0.000000000000000000e+00 8.627388990351775311e-02 8.183569404735487884e-01 -9.046308320029334826e-01 0.000000000000000000e+00
2.360009999999999941e+00 0.000000000000000000e+00 8.550504947874359996e-02 8.200747200533087256e-01 -9.055797709699476838e-01 0.000000000000000000e+00
2.370010000000000172e+00 0.000000000000000000e+00 8.474208502201317772e-02 8.217771814376847450e-01 -9.065192677723019621e-01 0.000000000000000000e+00
2.380009999999999959e+00 0.000000000000000000e+00 8.398497312981262342e-02 8.234644421713324114e-01 -9.074494164308550825e-01 0.000000000000000000e+00
2.390010000000000190e+00 0.000000000000000000e+00 8.323368994530178089e-02 8.251366192755962281e-01 -9.083703100271020014e-01 0.000000000000000000e+00
2.400009999999999977e+00 0.000000000000000000e+00 8.248821120215520108e-02 8.267938291340166668e-01 -9.092820406798280963e-01 0.000000000000000000e+00
2.410010000000000208e+00 0.000000000000000000e+00 8.174851220317808087e-02 8.284361876417041248e-01 -9.101846995911178073e-01 0.000000000000000000e+00
2.420009999999999994e+00 0.000000000000000000e+00 8.101456794808507833e-02 8.300638098715019675e-01 -9.110783769404129373e-01 0.000000000000000000e+00
2.430009999999999781e+00 0.000000000000000000e+00 8.028635310504529665e-02 8.316768101956556469e-01 -9.119631619392990496e-01 0.000000000000000000e+00
2.440010000000000012e+00 0.000000000000000000e+00 7.956384176669061004e-02 8.332753030459496557e-01 -9.128391431413596102e-01 0.000000000000000000e+00
2.450009999999999799e+00 0.000000000000000000e+00 7.884700776798657385e-02 8.348594020167109386e-01 -9.137064081033025031e-01 0.000000000000000000e+00
2.460010000000000030e+00 0.000000000000000000e+00 7.813582460867514456e-02 8.364292201274218241e-01 -9.145650435079030194e-01 0.000000000000000000e+00
2.470009999999999817e+00 0.000000000000000000e+00 7.743026544621570140e-02 8.379848699317402616e-01 -9.154151351840441597e-01 0.000000000000000000e+00
2.480010000000000048e+00 0.000000000000000000e+00 7.673030272037088817e-02 8.395264654766338985e-01 -9.162567684749952646e-01 0.000000000000000000e+00
2.490009999999999835e+00 0.000000000000000000e+00 7.603590910989965757e-02 8.410541175439910644e-01 -9.170900273881091858e-01 0.000000000000000000e+00
2.500010000000000066e+00 0.000000000000000000e+00 7.534705679271143375e-02 8.425679374464514204e-01 -9.179149952908371990e-01 0.000000000000000000e+00
2.510009999999999852e+00 0.000000000000000000e+00 7.466371766004471777e-02 8.440680360082000178e-01 -9.187317547337551238e-01 0.000000000000000000e+00
2.520010000000000083e+00 0.000000000000000000e+00 7.398586332828085976e-02 8.455545235659488457e-01 -9.195403874677702261e-01 0.000000000000000000e+00
2.530009999999999870e+00 0.000000000000000000e+00 7.331346550356329650e-02 8.470275083901365187e-01 -9.203409741063002247e-01 0.000000000000000000e+00
2.540010000000000101e+00 0.000000000000000000e+00 7.264649543661003128e-02 8.484870991753289404e-01 -9.211335946800609520e-01 0.000000000000000000e+00
2.550009999999999888e+00 0.000000000000000000e+00 7.198492402769934850e-02 8.499334046215244465e-01 -9.219183285467762445e-01 0.000000000000000000e+00
2.560010000000000119e+00 0.000000000000000000e+00 7.132872208122159607e-02 8.513665323455721357e-01 -9.226952541692063914e-01 0.000000000000000000e+00
2.570009999999999906e+00 0.000000000000000000e+00 7.067786020912260325e-02 8.527865893499715355e-01 -9.234644492329059373e-01 0.000000000000000000e+00
2.580010000000000137e+00 0.000000000000000000e+00 7.003230882937294677e-02 8.541936821552704728e-01 -9.242259906513566881e-01 0.000000000000000000e+00
2.590009999999999923e+00 0.000000000000000000e+00 6.939203816496819499e-02 8.555879169029824149e-01 -9.249799545800493350e-01 0.000000000000000000e+00
2.600010000000000154e+00 0.000000000000000000e+00 6.875701832512444434e-02 8.569693986836063315e-01 -9.257264164052690925e-01 0.000000000000000000e+00
2.610009999999999941e+00 0.000000000000000000e+00 6.812721924798086082e-02 8.583382321680878002e-01 -9.264654507679312978e-01 0.000000000000000000e+00
2.620010000000000172e+00 0.000000000000000000e+00 6.750261073073623996e-02 8.596945214258386869e-01 -9.271971315694250704e-01 0.000000000000000000e+00
2.630009999999999959e+00 0.000000000000000000e+00 6.688316243793056282e-02 8.610383699166839211e-01 -9.279215319773855830e-01 0.000000000000000000e+00
2.640010000000000190e+00 0.000000000000000000e+00 6.626884391140580588e-02 8.623698804914761151e-01 -9.286387244431180132e-01 0.000000000000000000e+00
2.650009999999999977e+00 0.000000000000000000e+00 6.565962454996399078e-02 8.636891557768752170e-01 -9.293487806911608917e-01 0.000000000000000000e+00
2.660010000000000208e+00 0.000000000000000000e+00 6.505547366973772616e-02 8.649962974796275850e-01 -9.300517717446347143e-01 0.000000000000000000e+00
2.670009999999999994e+00 0.000000000000000000e+00 6.445636049293286540e-02 8.662914066475969621e-01 -9.307477679274701599e-01 0.000000000000000000e+00
2.680009999999999781e+00 0.000000000000000000e+00 6.386225414256647970e-02 8.675745838419640643e-01 -9.314368388694693746e-01 0.000000000000000000e+00
2.690010000000000012e+00 0.000000000000000000e+00 6.327312365713404219e-02 8.688459290355257103e-01 -9.321190535193402127e-01 0.000000000000000000e+00
2.700009999999999799e+00 0.000000000000000000e+00 6.268893799824949709e-02 8.701055416190432990e-01 -9.327944801507072059e-01 0.000000000000000000e+00
2.710010000000000030e+00 0.000000000000000000e+00 6.210966611676969895e-02 8.713535201894835325e-01 -9.334631863077467173e-01 0.000000000000000000e+00
2.720009999999999817e+00 0.000000000000000000e+00 6.153527729234403026e-02 8.725899613624172879e-01 -9.341252384892387850e-01 0.000000000000000000e+00
2.730010000000000048e+00 0.000000000000000000e+00 6.096574014023270482e-02 8.738149633443033082e-01 -9.347807031474640871e-01 0.000000000000000000e+00
2.740009999999999835e+00 0.000000000000000000e+00 6.040102348778616376e-02 8.750286228317695203e-01 -9.354296458304443007e-01 0.000000000000000000e+00
2.750010000000000066e+00 0.000000000000000000e+00 5.984109613398480576e-02 8.762310358857929860e-01 -9.360721314342221877e-01 0.000000000000000000e+00
2.760009999999999852e+00 0.000000000000000000e+00 5.928592685606979412e-02 8.774222979368031528e-01 -9.367082242091270272e-01 0.000000000000000000e+00
2.770010000000000083e+00 0.000000000000000000e+00 5.873548441561252803e-02 8.786025037863189890e-01 -9.373379877680685368e-01 0.000000000000000000e+00
2.780009999999999870e+00 0.000000000000000000e+00 5.818973759136656515e-02 8.797717477317212875e-01 -9.379614850449121688e-01 0.000000000000000000e+00
2.790010000000000101e+00 0.000000000000000000e+00 5.764865515088355569e-02 8.809301234008073411e-01 -9.385787783643090298e-01 0.000000000000000000e+00
2.800009999999999888e+00 0.000000000000000000e+00 5.711220583996007294e-02 8.820777236742148864e-01 -9.391899294798249365e-01 0.000000000000000000e+00
2.810010000000000119e+00 0.000000000000000000e+00 5.658035842873035404e-02 8.832146408840889640e-01 -9.397949995051807504e-01 0.000000000000000000e+00
2.820009999999999906e+00 0.000000000000000000e+00 5.605308170145185953e-02 8.843409667438617561e-01 -9.403940489426864113e-01 0.000000000000000000e+00
2.830010000000000137e+00 0.000000000000000000e+00 5.553034446141681679e-02 8.854567923447991262e-01 -9.409871377077840826e-01 0.000000000000000000e+00
2.840009999999999923e+00 0.000000000000000000e+00 5.501211553656152470e-02 8.865622081678194988e-01 -9.415743251096189148e-01 0.000000000000000000e+00
2.850010000000000154e+00 0.000000000000000000e+00 5.449836374632574532e-02 8.876573044036624172e-01 -9.421556698940117824e-01 0.000000000000000000e+00
2.860009999999999941e+00 0.000000000000000000e+00 5.398905799252150250e-02 8.887421701959561382e-01 -9.427312302055224080e-01 0.000000000000000000e+00
2.870010000000000172e+00 0.000000000000000000e+00 5.348416719487972953e-02 8.898168942457315156e-01 -9.433010636293888140e-01 0.000000000000000000e+00
2.880009999999999959e+00 0.000000000000000000e+00 5.298366031251188629e-02 8.908815646698650115e-01 -9.438652271776231117e-01 0.000000000000000000e+00
2.890010000000000190e+00 0.000000000000000000e+00 5.248750634801556403e-02 8.919362689876469963e-01 -9.444237773143373538e-01 0.000000000000000000e+00
2.900009999999999977e+00 0.000000000000000000e+00 5.199567435058226328e-02 8.929810941358398146e-01 -9.449767699455779990e-01 0.000000000000000000e+00
2.910010000000000208e+00 0.000000000000000000e+00 5.150813360535311941e-02 8.940161258240071351e-01 -9.455242602526396922e-01 0.000000000000000000e+00
2.920009999999999994e+00 0.000000000000000000e+00 5.102485358319986536e-02 8.950414487222372317e-01 -9.460663027645629386e-01 0.000000000000000000e+00
2.930009999999999781e+00 0.000000000000000000e+00 5.054580338549757856e-02 8.960571484038033496e-01 -9.466029518746992277e-01 0.000000000000000000e+00
2.940010000000000012e+00 0.000000000000000000e+00 5.007095239367652384e-02 8.970633091035165041e-01 -9.471342612488070634e-01 0.000000000000000000e+00
