time	i_D	u_D	i_L	u_L	i_R	u_R	i_V	u_V
2.63001	-7.90123025041e-41	-0.0720784671331	0.927921532857	0.0720784672542	0.927921532876	0.927921532876	-0.927921532867	1.
2.64001	-9.03571694284e-41	-0.071361274674	0.928638725315	0.0713612748124	0.928638725336	0.928638725336	-0.928638725326	1.
2.65001	-7.8361468353e-41	-0.0706512183189	0.929348781671	0.070651218439	0.92934878169	0.92934878169	-0.929348781681	1.
2.66001	-3.2037891017e-41	-0.0699482270332	0.930051772963	0.0699482270823	0.93005177297	0.93005177297	-0.930051772967	1.
2.67001	-3.11278554305e-41	-0.0692522307393	0.930747769257	0.069252230787	0.930747769264	0.930747769264	-0.930747769261	1.
2.68001	-2.8845991425e-41	-0.0685631597053	0.931436840291	0.0685631597495	0.931436840298	0.931436840298	-0.931436840295	1.
2.69001	-2.15216416301e-41	-0.0678809450085	0.932119054989	0.0678809450414	0.932119054994	0.932119054994	-0.932119054991	1.
2.70001	-8.67941526555e-42	-0.0672055184172	0.932794481582	0.0672055184305	0.932794481584	0.932794481584	-0.932794481583	1.
2.71001	9.98026818079e-42	-0.0665368123741	0.933463187627	0.0665368123589	0.933463187625	0.933463187625	-0.933463187626	1.
2.72001	3.45538047578e-41	-0.0658747599892	0.934125240015	0.0658747599363	0.934125240007	0.934125240007	-0.934125240011	1.
2.73001	5.60090245e-41	-0.0652192951746	0.934780704832	0.0652192950888	0.934780704819	0.934780704819	-0.934780704826	1.
2.74001	7.20923141773e-41	-0.0645703523811	0.935429647628	0.0645703522707	0.935429647611	0.935429647611	-0.935429647619	1.
2.75001	8.23273698241e-41	-0.06392786667	0.93607213334	0.0639278665439	0.936072133321	0.936072133321	-0.93607213333	1.
2.76001	8.28326841346e-41	-0.0632917737888	0.936708226222	0.0632917736619	0.936708226202	0.936708226202	-0.936708226212	1.
2.77001	6.8968054744e-41	-0.0626620101204	0.937337989888	0.0626620100147	0.937337989872	0.937337989872	-0.93733798988	1.
2.78001	3.52815690019e-41	-0.0620385126757	0.937961487329	0.0620385126216	0.93796148732	0.93796148732	-0.937961487324	1.
2.79001	-5.15857067835e-42	-0.0614212191555	0.938578780844	0.0614212191634	0.938578780845	0.938578780845	-0.938578780844	1.
2.80001	-3.41765766075e-41	-0.0608100678957	0.9391899321	0.0608100679481	0.939189932108	0.939189932108	-0.939189932104	1.
2.81001	-6.72313897717e-41	-0.0602049977224	0.939795002269	0.0602049978255	0.939795002285	0.939795002285	-0.939795002277	1.
2.82001	-1.0256337776e-40	-0.0596059481257	0.940394051861	0.0596059482829	0.940394051886	0.940394051886	-0.940394051874	1.
2.83001	-1.37797872192e-40	-0.0590128591936	0.940987140789	0.0590128594048	0.940987140822	0.940987140822	-0.940987140806	1.
2.84001	-1.69888145452e-40	-0.0584256716051	0.941574328374	0.0584256718654	0.941574328414	0.941574328414	-0.941574328394	1.
2.85001	-1.95808429326e-40	-0.0578443266435	0.942155673332	0.0578443269436	0.942155673379	0.942155673379	-0.942155673356	1.
2.86001	-2.14783593445e-40	-0.0572687662506	0.942731233723	0.0572687665797	0.942731233774	0.942731233774	-0.942731233748	1.
2.87001	-2.20195925591e-40	-0.0566989328051	0.943301067167	0.0566989331424	0.94330106722	0.94330106722	-0.943301067194	1.
2.88001	-2.06758198377e-40	-0.0561347693086	0.943865230666	0.0561347696254	0.943865230715	0.943865230715	-0.94386523069	1.
2.89001	-1.68388842715e-40	-0.0555762193244	0.944423780655	0.0555762195824	0.944423780695	0.944423780695	-0.944423780675	1.
2.90001	-9.81658930949e-41	-0.0550232269699	0.944976773018	0.0550232271203	0.944976773041	0.944976773041	-0.94497677303	1.
2.91001	1.17190671432e-41	-0.0544757369105	0.945524263091	0.0544757368925	0.945524263088	0.945524263088	-0.94552426309	1.
2.92001	7.89256236803e-41	-0.0539336945746	0.946066305435	0.0539336944537	0.946066305416	0.946066305416	-0.946066305426	1.
2.93001	1.37123045394e-40	-0.0533970456458	0.946602954371	0.0533970454357	0.946602954339	0.946602954339	-0.946602954355	1.
2.94001	1.80069627494e-40	-0.0528657364353	0.947134263587	0.0528657361594	0.947134263544	0.947134263544	-0.947134263565	1.
2.95001	1.95926184243e-40	-0.0523397137926	0.947660286232	0.0523397134924	0.947660286185	0.947660286185	-0.947660286208	1.
2.96001	1.70392607775e-40	-0.0518189250907	0.948181074931	0.0518189248297	0.94818107489	0.94818107489	-0.94818107491	1.
2.97001	8.65224372518e-41	-0.0513033182207	0.94869668179	0.0513033180881	0.948696681769	0.948696681769	-0.94869668178	1.
2.98001	2.3827876989e-41	-0.0507928417503	0.949207158253	0.0507928417138	0.949207158247	0.949207158247	-0.94920715825	1.
2.99001	-1.4485681314e-41	-0.0502874446314	0.949712555367	0.0502874446536	0.94971255537	0.94971255537	-0.949712555369	1.
3.00001	-5.37968853362e-41	-0.0497870762735	0.95021292372	0.049787076356	0.950212923733	0.950212923733	-0.950212923726	1.
3.00001	0.95021292372	0.7	0.95021292372	-0.7	0.	0.	0.	1.
3.00001	0.95021292372	0.7	0.95021292372	-0.7	0.	0.	0.	1.
3.01001	0.94321292372	0.7	0.94321292372	-0.7	0.	0.	0.	1.
3.02001	0.93621292372	0.7	0.93621292372	-0.7	0.	0.	0.	1.
3.03001	0.92921292372	0.7	0.92921292372	-0.7	0.	0.	0.	1.
3.04001	0.92221292372	0.7	0.92221292372	-0.7	0.	0.	0.	1.
3.05001	0.91521292372	0.7	0.91521292372	-0.7	0.	0.	0.	1.
3.06001	0.90821292372	0.7	0.90821292372	-0.7	0.	0.	0.	1.
3.07001	0.90121292372	0.7	0.90121292372	-0.7	0.	0.	0.	1.
3.08001	0.89421292372	0.7	0.89421292372	-0.7	0.	0.	0.	1.
3.09001	0.88721292372	0.7	0.88721292372	-0.7	0.	0.	0.	1.
3.10001	0.88021292372	0.7	0.88021292372	-0.7	0.	0.	0.	1.
3.11001	0.87321292372	0.7	0.87321292372	-0.7	0.	0.	0.	1.
3.12001	0.86621292372	0.7	0.86621292372	-0.7	0.	0.	0.	1.
3.13001	0.85921292372	0.7	0.85921292372	-0.7	0.	0.	0.	1.
3.14001	0.85221292372	0.7	0.85221292372	-0.7	0.	0.	0.	1.
3.15001	0.84521292372	0.7	0.84521292372	-0.7	0.	0.	0.	1.
3.16001	0.83821292372	0.7	0.83821292372	-0.7	0.	0.	0.	1.
3.17001	0.83121292372	0.7	0.83121292372	-0.7	0.	0.	0.	1.
3.18001	0.82421292372	0.7	0.82421292372	-0.7	0.	0.	0.	1.
3.19001	0.81721292372	0.7	0.81721292372	-0.7	0.	0.	0.	1.
3.20001	0.81021292372	0.7	0.81021292372	-0.7	0.	0.	0.	1.
3.21001	0.80321292372	0.7	0.80321292372	-0.7	0.	0.	0.	1.
3.22001	0.79621292372	0.7	0.79621292372	-0.7	0.	0.	0.	1.
3.23001	0.78921292372	0.7	0.78921292372	-0.7	0.	0.	0.	1.
3.24001	0.78221292372	0.7	0.78221292372	-0.7	0.	0.	0.	1.
3.25001	0.77521292372	0.7	0.77521292372	-0.7	0.	0.	0.	1.
3.26001	0.76821292372	0.7	0.76821292372	-0.7	0.	0.	0.	1.
3.27001	0.76121292372	0.7	0.76121292372	-0.7	0.	0.	0.	1.
3.28001	0.75421292372	0.7	0.75421292372	-0.7	0.	0.	0.	1.
3.29001	0.74721292372	0.7	0.74721292372	-0.7	0.	0.	0.	1.
3.30001	0.74021292372	0.7	0.74021292372	-0.7	0.	0.	0.	1.
3.31001	0.73321292372	0.7	0.73321292372	-0.7	0.	0.	0.	1.
3.32001	0.72621292372	0.7	0.72621292372	-0.7	0.	0.	0.	1.
3.33001	0.71921292372	0.7	0.71921292372	-0.7	0.	0.	0.	1.
3.34001	0.71221292372	0.7	0.71221292372	-0.7	0.	0.	0.	1.
3.35001	0.70521292372	0.7	0.70521292372	-0.7	0.	0.	0.	1.
3.36001	0.69821292372	0.7	0.69821292372	-0.7	0.	0.	0.	1.
3.37001	0.69121292372	0.7	0.69121292372	-0.7	0.	0.	0.	1.
3.38001	0.68421292372	0.7	0.68421292372	-0.7	0.	0.	0.	1.
3.39001	0.67721292372	0.7	0.67721292372	-0.7	0.	0.	0.	1.
3.40001	0.67021292372	0.7	0.67021292372	-0.7	0.	0.	0.	1.
3.41001	0.66321292372	0.7	0.66321292372	-0.7	0.	0.	0.	1.
3.42001	0.65621292372	0.7	0.65621292372	-0.7	0.	0.	0.	1.
3.43001	0.64921292372	0.7	0.64921292372	-0.7	0.	0.	0.	1.
3.44001	0.64221292372	0.7	0.64221292372	-0.7	0.	0.	0.	1.
3.45001	0.63521292372	0.7	0.63521292372	-0.7	0.	0.	0.	1.
3.46001	0.62821292372	0.7	0.62821292372	-0.7	0.	0.	0.	1.
3.47001	0.62121292372	0.7	0.62121292372	-0.7	0.	0.	0.	1.
3.48001	0.61421292372	0.7	0.61421292372	-0.7	0.	0.	0.	1.
3.49001	0.60721292372	0.7	0.60721292372	-0.7	0.	0.	0.	1.
3.50001	0.60021292372	0.7	0.60021292372	-0.7	0.	0.	0.	1.
3.51001	0.59321292372	0.7	0.59321292372	-0.7	0.	0.	0.	1.
3.52001	0.58621292372	0.7	0.58621292372	-0.7	0.	0.	0.	1.
3.53001	0.57921292372	0.7	0.57921292372	-0.7	0.	0.	0.	1.
3.54001	0.57221292372	0.7	0.57221292372	-0.7	0.	0.	0.	1.
3.55001	0.56521292372	0.7	0.56521292372	-0.7	0.	0.	0.	1.
3.56001	0.55821292372	0.7	0.55821292372	-0.7	0.	0.	0.	1.
3.57001	0.55121292372	0.7	0.55121292372	-0.7	0.	0.	0.	1.
3.58001	0.54421292372	0.7	0.54421292372	-0.7	0.	0.	0.	1.
3.59001	0.53721292372	0.7	0.53721292372	-0.7	0.	0.	0.	1.
3.60001	0.53021292372	0.7	0.53021292372	-0.7	0.	0.	0.	1.
3.61001	0.52321292372	0.7	0.52321292372	-0.7	0.	0.	0.	1.
3.62001	0.51621292372	0.7	0.51621292372	-0.7	0.	0.	0.	1.
3.63001	0.50921292372	0.7	0.50921292372	-0.7	0.	0.	0.	1.
3.64001	0.50221292372	0.7	0.50221292372	-0.7	0.	0.	0.	1.
3.65001	0.49521292372	0.7	0.49521292372	-0.7	0.	0.	0.	1.
3.66001	0.48821292372	0.7	0.48821292372	-0.7	0.	0.	0.	1.
3.67001	0.48121292372	0.7	0.48121292372	-0.7	0.	0.	0.	1.
3.68001	0.47421292372	0.7	0.47421292372	-0.7	0.	0.	0.	1.
3.69001	0.46721292372	0.7	0.46721292372	-0.7	0.	0.	0.	1.
3.70001	0.46021292372	0.7	0.46021292372	-0.7	0.	0.	0.	1.
3.71001	0.45321292372	0.7	0.45321292372	-0.7	0.	0.	0.	1.
3.72001	0.44621292372	0.7	0.44621292372	-0.7	0.	0.	0.	1.
3.73001	0.43921292372	0.7	0.43921292372	-0.7	0.	0.	0.	1.
3.74001	0.43221292372	0.7	0.43221292372	-0.7	0.	0.	0.	1.
3.75001	0.42521292372	0.7	0.42521292372	-0.7	0.	0.	0.	1.
3.76001	0.41821292372	0.7	0.41821292372	-0.7	0.	0.	0.	1.
3.77001	0.41121292372	0.7	0.41121292372	-0.7	0.	0.	0.	1.
3.78001	0.40421292372	0.7	0.40421292372	-0.7	0.	0.	0.	1.
3.79001	0.39721292372	0.7	0.39721292372	-0.7	0.	0.	0.	1.
3.80001	0.39021292372	0.7	0.39021292372	-0.7	0.	0.	0.	1.
3.81001	0.38321292372	0.7	0.38321292372	-0.7	0.	0.	0.	1.
3.82001	0.37621292372	0.7	0.37621292372	-0.7	0.	0.	0.	1.
3.83001	0.36921292372	0.7	0.36921292372	-0.7	0.	0.	0.	1.
3.84001	0.36221292372	0.7	0.36221292372	-0.7	0.	0.	0.	1.
3.85001	0.35521292372	0.7	0.35521292372	-0.7	0.	0.	0.	1.
3.86001	0.34821292372	0.7	0.34821292372	-0.7	0.	0.	0.	1.
3.87001	0.34121292372	0.7	0.34121292372	-0.7	0.	0.	0.	1.
3.88001	0.33421292372	0.7	0.33421292372	-0.7	0.	0.	0.	1.
3.89001	0.32721292372	0.7	0.32721292372	-0.7	0.	0.	0.	1.
3.90001	0.32021292372	0.7	0.32021292372	-0.7	0.	0.	0.	1.
3.91001	0.31321292372	0.7	0.31321292372	-0.7	0.	0.	0.	1.
3.92001	0.30621292372	0.7	0.30621292372	-0.7	0.	0.	0.	1.
3.93001	0.29921292372	0.7	0.29921292372	-0.7	0.	0.	0.	1.
3.94001	0.29221292372	0.7	0.29221292372	-0.7	0.	0.	0.	1.
3.95001	0.28521292372	0.7	0.28521292372	-0.7	0.	0.	0.	1.
3.96001	0.27821292372	0.7	0.27821292372	-0.7	0.	0.	0.	1.
3.97001	0.27121292372	0.7	0.27121292372	-0.7	0.	0.	0.	1.
3.98001	0.26421292372	0.7	0.26421292372	-0.7	0.	0.	0.	1.
3.99001	0.25721292372	0.7	0.25721292372	-0.7	0.	0.	0.	1.
4.00001	0.25021292372	0.7	0.25021292372	-0.7	0.	0.	0.	1.
4.01001	0.24321292372	0.7	0.24321292372	-0.7	0.	0.	0.	1.
4.02001	0.23621292372	0.7	0.23621292372	-0.7	0.	0.	0.	1.
4.03001	0.22921292372	0.7	0.22921292372	-0.7	0.	0.	0.	1.
4.04001	0.22221292372	0.7	0.22221292372	-0.7	0.	0.	0.	1.
4.05001	0.21521292372	0.7	0.21521292372	-0.7	0.	0.	0.	1.
4.06001	0.20821292372	0.7	0.20821292372	-0.7	0.	0.	0.	1.
4.07001	0.20121292372	0.7	0.20121292372	-0.7	0.	0.	0.	1.
4.08001	0.19421292372	0.7	0.19421292372	-0.7	0.	0.	0.	1.
4.09001	0.18721292372	0.7	0.18721292372	-0.7	0.	0.	0.	1.
4.10001	0.18021292372	0.7	0.18021292372	-0.7	0.	0.	0.	1.
4.11001	0.17321292372	0.7	0.17321292372	-0.7	0.	0.	0.	1.
4.12001	0.16621292372	0.7	0.16621292372	-0.7	0.	0.	0.	1.
4.13001	0.15921292372	0.7	0.15921292372	-0.7	0.	0.	0.	1.
4.14001	0.15221292372	0.7	0.15221292372	-0.7	0.	0.	0.	1.
4.15001	0.14521292372	0.7	0.14521292372	-0.7	0.	0.	0.	1.
4.16001	0.13821292372	0.7	0.13821292372	-0.7	0.	0.	0.	1.
4.17001	0.13121292372	0.7	0.13121292372	-0.7	0.	0.	0.	1.
4.18001	0.12421292372	0.7	0.12421292372	-0.7	0.	0.	0.	1.
4.19001	0.11721292372	0.7	0.11721292372	-0.7	0.	0.	0.	1.
4.20001	0.11021292372	0.7	0.11021292372	-0.7	0.	0.	0.	1.
4.21001	0.10321292372	0.7	0.10321292372	-0.7	0.	0.	0.	1.
4.22001	0.0962129237198	0.7	0.0962129237198	-0.7	0.	0.	0.	1.
4.23001	0.0892129237198	0.7	0.0892129237198	-0.7	0.	0.	0.	1.
4.24001	0.0822129237198	0.7	0.0822129237198	-0.7	0.	0.	0.	1.
4.25001	0.0752129237198	0.7	0.0752129237198	-0.7	0.	0.	0.	1.
4.26001	0.0682129237198	0.7	0.0682129237198	-0.7	0.	0.	0.	1.
4.27001	0.0612129237198	0.7	0.0612129237198	-0.7	0.	0.	0.	1.
4.28001	0.0542129237198	0.7	0.0542129237198	-0.7	0.	0.	0.	1.
4.29001	0.0472129237198	0.7	0.0472129237198	-0.7	0.	0.	0.	1.
4.30001	0.0402129237198	0.7	0.0402129237198	-0.7	0.	0.	0.	1.
4.31001	0.0332129237198	0.7	0.0332129237198	-0.7	0.	0.	0.	1.
4.32001	0.0262129237198	0.7	0.0262129237198	-0.7	0.	0.	0.	1.
4.33001	0.0192129237198	0.7	0.0192129237198	-0.7	0.	0.	0.	1.
4.34001	0.0122129237198	0.7	0.0122129237198	-0.7	0.	0.	0.	1.
4.35001	0.00521292371977	0.7	0.00521292371977	-0.7	0.	0.	0.	1.
4.35745703389	0.	0.	0.	0.	0.	0.	0.	1.
4.35745703389	0.	0.	0.	0.	0.	0.	0.	1.
4.36745703389	0.	2.26203421296e-172	0.	-2.26203421296e-172	0.	0.	0.	1.
4.37745703389	0.	-1.86449561889e-187	0.	1.86449561889e-187	0.	0.	0.	1.
4.38745703389	0.	7.61049215912e-189	0.	-7.61049215912e-189	0.	0.	0.	1.
4.39745703389	0.	1.00454498629e-187	0.	-1.00454498629e-187	0.	0.	0.	1.
4.40745703389	0.	6.81111562875e-188	0.	-6.81111562875e-188	0.	0.	0.	1.
4.41745703389	0.	3.57678139461e-188	0.	-3.57678139461e-188	0.	0.	0.	1.
4.42745703389	0.	3.42447160463e-189	0.	-3.42447160463e-189	0.	0.	0.	1.
4.43745703389	0.	-8.28002386164e-203	0.	8.28002386164e-203	0.	0.	0.	1.
4.44745703389	0.	-6.12552445999e-203	0.	6.12552445999e-203	0.	0.	0.	1.
4.45745703389	0.	-3.97102505834e-203	0.	3.97102505834e-203	0.	0.	0.	1.
4.46745703389	0.	-1.81652565669e-203	0.	1.81652565669e-203	0.	0.	0.	1.
4.47745703389	0.	3.37973744952e-204	0.	-3.37973744952e-204	0.	0.	0.	1.
4.48745703389	0.	2.4924731466e-203	0.	-2.4924731466e-203	0.	0.	0.	1.
4.49745703389	0.	4.64697254825e-203	0.	-4.64697254825e-203	0.	0.	0.	1.
4.50745703389	0.	4.82015912581e-203	0.	-4.82015912581e-203	0.	0.	0.	1.
4.51745703389	0.	4.4610758922e-203	0.	-4.4610758922e-203	0.	0.	0.	1.
4.52745703389	0.	4.10199265859e-203	0.	-4.10199265859e-203	0.	0.	0.	1.
4.53745703389	0.	3.74290942498e-203	0.	-3.74290942498e-203	0.	0.	0.	1.
4.54745703389	0.	3.38382619138e-203	0.	-3.38382619138e-203	0.	0.	0.	1.
4.55745703389	0.	3.02474295777e-203	0.	-3.02474295777e-203	0.	0.	0.	1.
4.56745703389	0.	2.66565972416e-203	0.	-2.66565972416e-203	0.	0.	0.	1.
4.57745703389	0.	2.30657649055e-203	0.	-2.30657649055e-203	0.	0.	0.	1.
4.58745703389	0.	1.94749325694e-203	0.	-1.94749325694e-203	0.	0.	0.	1.
4.59745703389	0.	1.58841002334e-203	0.	-1.58841002334e-203	0.	0.	0.	1.
4.60745703389	0.	1.22932678973e-203	0.	-1.22932678973e-203	0.	0.	0.	1.
4.61745703389	0.	8.70243556121e-204	0.	-8.70243556121e-204	0.	0.	0.	1.
4.62745703389	0.	5.11160322513e-204	0.	-5.11160322513e-204	0.	0.	0.	1.
4.63745703389	0.	1.52077088905e-204	0.	-1.52077088905e-204	0.	0.	0.	1.
4.64745703389	0.	-4.39466170693e-218	0.	4.39466170693e-218	0.	0.	0.	1.
4.65745703389	0.	-4.1554642227e-218	0.	4.1554642227e-218	0.	0.	0.	1.
4.66745703389	0.	-3.91626673848e-218	0.	3.91626673848e-218	0.	0.	0.	1.
4.67745703389	0.	-3.67706925425e-218	0.	3.67706925425e-218	0.	0.	0.	1.
4.68745703389	0.	-3.43787177003e-218	0.	3.43787177003e-218	0.	0.	0.	1.
4.69745703389	0.	-3.1986742858e-218	0.	3.1986742858e-218	0.	0.	0.	1.
4.70745703389	0.	-2.95947680158e-218	0.	2.95947680158e-218	0.	0.	0.	1.
4.71745703389	0.	-2.72027931735e-218	0.	2.72027931735e-218	0.	0.	0.	1.
4.72745703389	0.	-2.48108183313e-218	0.	2.48108183313e-218	0.	0.	0.	1.
4.73745703389	0.	-2.2418843489e-218	0.	2.2418843489e-218	0.	0.	0.	1.
4.74745703389	0.	-2.00268686468e-218	0.	2.00268686468e-218	0.	0.	0.	1.
4.75745703389	0.	-1.76348938045e-218	0.	1.76348938045e-218	0.	0.	0.	1.
4.76745703389	0.	-1.52429189623e-218	0.	1.52429189623e-218	0.	0.	0.	1.
4.77745703389	0.	-1.285094412e-218	0.	1.285094412e-218	0.	0.	0.	1.
4.78745703389	0.	-1.04589692778e-218	0.	1.04589692778e-218	0.	0.	0.	1.
4.79745703389	0.	-8.06699443554e-219	0.	8.06699443554e-219	0.	0.	0.	1.
4.80745703389	0.	-5.67501959329e-219	0.	5.67501959329e-219	0.	0.	0.	1.
4.81745703389	0.	-3.28304475104e-219	0.	3.28304475104e-219	0.	0.	0.	1.
4.82745703389	0.	-8.91069908791e-220	0.	8.91069908791e-220	0.	0.	0.	1.
4.83745703389	0.	1.50090493346e-219	0.	-1.50090493346e-219	0.	0.	0.	1.
4.84745703389	0.	3.89287977571e-219	0.	-3.89287977571e-219	0.	0.	0.	1.
4.85745703389	0.	6.28485461796e-219	0.	-6.28485461796e-219	0.	0.	0.	1.
4.86745703389	0.	8.67682946021e-219	0.	-8.67682946021e-219	0.	0.	0.	1.
4.87745703389	0.	1.10688043025e-218	0.	-1.10688043025e-218	0.	0.	0.	1.
4.88745703389	0.	1.34607791447e-218	0.	-1.34607791447e-218	0.	0.	0.	1.
4.89745703389	0.	1.5852753987e-218	0.	-1.5852753987e-218	0.	0.	0.	1.
4.90745703389	0.	1.82447288292e-218	0.	-1.82447288292e-218	0.	0.	0.	1.
4.91745703389	0.	2.06367036715e-218	0.	-2.06367036715e-218	0.	0.	0.	1.
4.92745703389	0.	2.26017939964e-218	0.	-2.26017939964e-218	0.	0.	0.	1.
4.93745703389	0.	2.22031315227e-218	0.	-2.22031315227e-218	0.	0.	0.	1.
4.94745703389	0.	2.1804469049e-218	0.	-2.1804469049e-218	0.	0.	0.	1.
4.95745703389	0.	2.14058065753e-218	0.	-2.14058065753e-218	0.	0.	0.	1.
4.96745703389	0.	2.10071441016e-218	0.	-2.10071441016e-218	0.	0.	0.	1.
4.97745703389	0.	2.06084816279e-218	0.	-2.06084816279e-218	0.	0.	0.	1.
4.98745703389	0.	2.02098191542e-218	0.	-2.02098191542e-218	0.	0.	0.	1.
4.99745703389	0.	1.98111566805e-218	0.	-1.98111566805e-218	0.	0.	0.	1.
5.00745703389	0.	1.94124942068e-218	0.	-1.94124942068e-218	0.	0.	0.	1.
5.01745703389	0.	1.90138317331e-218	0.	-1.90138317331e-218	0.	0.	0.	1.
5.02745703389	0.	1.86151692594e-218	0.	-1.86151692594e-218	0.	0.	0.	1.
5.03745703389	0.	1.82165067856e-218	0.	-1.82165067856e-218	0.	0.	0.	1.
5.04745703389	0.	1.78178443119e-218	0.	-1.78178443119e-218	0.	0.	0.	1.
5.05745703389	0.	1.74191818382e-218	0.	-1.74191818382e-218	0.	0.	0.	1.
5.06745703389	0.	1.70205193645e-218	0.	-1.70205193645e-218	0.	0.	0.	1.
5.07745703389	0.	1.66218568908e-218	0.	-1.66218568908e-218	0.	0.	0.	1.
5.08745703389	0.	1.62231944171e-218	0.	-1.62231944171e-218	0.	0.	0.	1.
5.09745703389	0.	1.58245319434e-218	0.	-1.58245319434e-218	0.	0.	0.	1.
5.10745703389	0.	1.54258694697e-218	0.	-1.54258694697e-218	0.	0.	0.	1.
5.11745703389	0.	1.5027206996e-218	0.	-1.5027206996e-218	0.	0.	0.	1.
5.12745703389	0.	1.46285445223e-218	0.	-1.46285445223e-218	0.	0.	0.	1.
5.13745703389	0.	1.42298820486e-218	0.	-1.42298820486e-218	0.	0.	0.	1.
5.14745703389	0.	1.38312195749e-218	0.	-1.38312195749e-218	0.	0.	0.	1.
5.15745703389	0.	1.34325571011e-218	0.	-1.34325571011e-218	0.	0.	0.	1.
5.16745703389	0.	1.30338946274e-218	0.	-1.30338946274e-218	0.	0.	0.	1.
5.17745703389	0.	1.26352321537e-218	0.	-1.26352321537e-218	0.	0.	0.	1.
5.18745703389	0.	1.223656968e-218	0.	-1.223656968e-218	0.	0.	0.	1.
5.19745703389	0.	1.18379072063e-218	0.	-1.18379072063e-218	0.	0.	0.	1.
5.20745703389	0.	1.14392447326e-218	0.	-1.14392447326e-218	0.	0.	0.	1.
5.21745703389	0.	1.10405822589e-218	0.	-1.10405822589e-218	0.	0.	0.	1.
5.22745703389	0.	1.06419197852e-218	0.	-1.06419197852e-218	0.	0.	0.	1.
5.23745703389	0.	1.02432573115e-218	0.	-1.02432573115e-218	0.	0.	0.	1.
5.24745703389	0.	9.84459483777e-219	0.	-9.84459483777e-219	0.	0.	0.	1.
5.25745703389	0.	9.44593236406e-219	0.	-9.44593236406e-219	0.	0.	0.	1.
5.26745703389	0.	9.04726989036e-219	0.	-9.04726989036e-219	0.	0.	0.	1.
5.27745703389	0.	8.64860741665e-219	0.	-8.64860741665e-219	0.	0.	0.	1.
5.28745703389	0.	8.24994494294e-219	0.	-8.24994494294e-219	0.	0.	0.	1.
5.29745703389	0.	7.85128246923e-219	0.	-7.85128246923e-219	0.	0.	0.	1.
5.30745703389	0.	7.45261999552e-219	0.	-7.45261999552e-219	0.	0.	0.	1.
5.31745703389	0.	7.05395752181e-219	0.	-7.05395752181e-219	0.	0.	0.	1.
5.32745703389	0.	6.65529504811e-219	0.	-6.65529504811e-219	0.	0.	0.	1.
5.33745703389	0.	6.2566325744e-219	0.	-6.2566325744e-219	0.	0.	0.	1.
5.34745703389	0.	5.85797010069e-219	0.	-5.85797010069e-219	0.	0.	0.	1.
5.35745703389	0.	5.45930762698e-219	0.	-5.45930762698e-219	0.	0.	0.	1.
5.36745703389	0.	5.06064515327e-219	0.	-5.06064515327e-219	0.	0.	0.	1.
5.37745703389	0.	4.66198267957e-219	0.	-4.66198267957e-219	0.	0.	0.	1.
5.38745703389	0.	4.26332020586e-219	0.	-4.26332020586e-219	0.	0.	0.	1.
5.39745703389	0.	3.86465773215e-219	0.	-3.86465773215e-219	0.	0.	0.	1.
5.40745703389	0.	3.46599525844e-219	0.	-3.46599525844e-219	0.	0.	0.	1.
5.41745703389	0.	3.06733278473e-219	0.	-3.06733278473e-219	0.	0.	0.	1.
5.42745703389	0.	2.66867031102e-219	0.	-2.66867031102e-219	0.	0.	0.	1.
5.43745703389	0.	2.27000783732e-219	0.	-2.27000783732e-219	0.	0.	0.	1.
5.44745703389	0.	1.87134536361e-219	0.	-1.87134536361e-219	0.	0.	0.	1.
5.45745703389	0.	1.4726828899e-219	0.	-1.4726828899e-219	0.	0.	0.	1.
5.46745703389	0.	1.07402041619e-219	0.	-1.07402041619e-219	0.	0.	0.	1.
5.47745703389	0.	6.75357942483e-220	0.	-6.75357942483e-220	0.	0.	0.	1.
5.48745703389	0.	2.76695468775e-220	0.	-2.76695468775e-220	0.	0.	0.	1.
5.49745703389	0.	-7.13900732456e-222	0.	7.13900732456e-222	0.	0.	0.	1.
5.50745703389	0.	-3.04736323026e-221	0.	3.04736323026e-221	0.	0.	0.	1.
5.51745703389	0.	-5.38082572806e-221	0.	5.38082572806e-221	0.	0.	0.	1.
5.52745703389	0.	-7.71428822587e-221	0.	7.71428822587e-221	0.	0.	0.	1.
5.53745703389	0.	-1.00477507237e-220	0.	1.00477507237e-220	0.	0.	0.	1.
5.54745703389	0.	-1.23812132215e-220	0.	1.23812132215e-220	0.	0.	0.	1.
5.55745703389	0.	-1.47146757193e-220	0.	1.47146757193e-220	0.	0.	0.	1.
5.56745703389	0.	-1.70481382171e-220	0.	1.70481382171e-220	0.	0.	0.	1.
5.57745703389	0.	-1.93816007149e-220	0.	1.93816007149e-220	0.	0.	0.	1.
5.58745703389	0.	-2.17150632127e-220	0.	2.17150632127e-220	0.	0.	0.	1.
5.59745703389	0.	-2.40485257105e-220	0.	2.40485257105e-220	0.	0.	0.	1.
5.60745703389	0.	-2.63819882083e-220	0.	2.63819882083e-220	0.	0.	0.	1.
5.61745703389	0.	-2.87154507061e-220	0.	2.87154507061e-220	0.	0.	0.	1.
5.62745703389	0.	-3.10489132039e-220	0.	3.10489132039e-220	0.	0.	0.	1.
5.63745703389	0.	-3.33823757017e-220	0.	3.33823757017e-220	0.	0.	0.	1.
5.64745703389	0.	-3.57158381995e-220	0.	3.57158381995e-220	0.	0.	0.	1.
